frame,speed_px_s,speed_kmh,speed_mph,center_x,center_y
818,0.0,0.0,0.0,251.0,1007.0
819,0.0,0.0,0.0,251.0,1007.0
820,0.0,0.0,0.0,251.0,1007.0
821,0.0,0.0,0.0,251.0,1007.0
822,0.0,0.0,0.0,251.0,1007.0
823,0.0,0.0,0.0,251.0,1007.0
824,0.0,0.0,0.0,251.0,1007.0
825,0.0,0.0,0.0,251.0,1007.0
826,0.0,0.0,0.0,251.0,1007.0
827,0.0,0.0,0.0,251.0,1007.0
828,0.0,0.0,0.0,251.0,1007.0
829,0.0,0.0,0.0,251.0,1007.0
830,0.0,0.0,0.0,251.0,1007.0
831,0.0,0.0,0.0,251.0,1007.0
832,0.0,0.0,0.0,251.0,1007.0
833,0.0,0.0,0.0,251.0,1007.0
834,0.0,0.0,0.0,251.0,1007.0
835,0.0,0.0,0.0,251.0,1007.0
836,0.0,0.0,0.0,251.0,1007.0
837,0.0,0.0,0.0,251.0,1007.0
838,0.0,0.0,0.0,251.0,1007.0
839,0.0,0.0,0.0,251.0,1007.0
840,0.0,0.0,0.0,251.0,1007.0
841,0.0,0.0,0.0,251.0,1007.0
842,0.0,0.0,0.0,251.0,1007.0
843,0.0,0.0,0.0,251.0,1007.0
844,0.0,0.0,0.0,251.0,1007.0
845,0.0,0.0,0.0,251.0,1007.0
846,0.0,0.0,0.0,251.0,1007.0
847,0.0,0.0,0.0,251.0,1007.0
848,0.0,0.0,0.0,251.0,1007.0
849,0.0,0.0,0.0,251.0,1007.0
850,0.0,0.0,0.0,251.0,1007.0
851,0.0,0.0,0.0,251.0,1007.0
852,0.0,0.0,0.0,251.0,1007.0
853,0.0,0.0,0.0,251.0,1007.0
854,0.0,0.0,0.0,251.0,1007.0
855,0.0,0.0,0.0,251.0,1007.0
856,0.0,0.0,0.0,251.0,1007.0
857,0.0,0.0,0.0,251.0,1007.0
858,0.0,0.0,0.0,251.0,1007.0
859,0.0,0.0,0.0,251.0,1007.0
860,0.0,0.0,0.0,251.0,1007.0
861,0.0,0.0,0.0,251.0,1007.0
862,0.0,0.0,0.0,251.0,1007.0
863,0.0,0.0,0.0,251.0,1007.0
864,0.0,0.0,0.0,251.0,1007.0
865,0.0,0.0,0.0,251.0,1007.0
866,0.0,0.0,0.0,251.0,1007.0
867,0.0,0.0,0.0,251.0,1007.0
868,0.0,0.0,0.0,251.0,1007.0
869,0.0,0.0,0.0,251.0,1007.0
870,0.0,0.0,0.0,251.0,1007.0
871,0.0,0.0,0.0,251.0,1007.0
872,0.0,0.0,0.0,251.0,1007.0
873,0.0,0.0,0.0,251.0,1007.0
874,0.0,0.0,0.0,251.0,1007.0
875,0.0,0.0,0.0,251.0,1007.0
876,0.0,0.0,0.0,251.0,1007.0
877,0.0,0.0,0.0,251.0,1007.0
878,0.0,0.0,0.0,251.0,1007.0
879,0.0,0.0,0.0,251.0,1007.0
880,0.0,0.0,0.0,251.0,1007.0
881,0.0,0.0,0.0,251.0,1007.0
882,0.0,0.0,0.0,251.0,1007.0
883,0.0,0.0,0.0,251.0,1007.0
884,0.0,0.0,0.0,251.0,1007.0
885,0.0,0.0,0.0,251.0,1007.0
886,0.0,0.0,0.0,251.0,1007.0
887,0.0,0.0,0.0,251.0,1007.0
888,0.0,0.0,0.0,251.0,1007.0
889,0.0,0.0,0.0,251.0,1007.0
890,0.0,0.0,0.0,251.0,1007.0
891,0.0,0.0,0.0,251.0,1007.0
892,0.0,0.0,0.0,251.0,1007.0
893,0.0,0.0,0.0,251.0,1007.0
894,0.0,0.0,0.0,251.0,1007.0
895,0.0,0.0,0.0,251.0,1007.0
896,0.0,0.0,0.0,251.0,1007.0
897,0.0,0.0,0.0,251.0,1007.0
898,0.0,0.0,0.0,251.0,1007.0
899,0.0,0.0,0.0,251.0,1007.0
900,0.0,0.0,0.0,251.0,1007.0
901,0.0,0.0,0.0,251.0,1007.0
902,0.0,0.0,0.0,251.0,1007.0
903,0.0,0.0,0.0,251.0,1007.0
904,0.0,0.0,0.0,251.0,1007.0
905,0.0,0.0,0.0,251.0,1007.0
906,0.0,0.0,0.0,251.0,1007.0
907,0.0,0.0,0.0,251.0,1007.0
908,0.0,0.0,0.0,251.0,1007.0
909,0.0,0.0,0.0,251.0,1007.0
910,0.0,0.0,0.0,251.0,1007.0
911,0.0,0.0,0.0,251.0,1007.0
912,0.0,0.0,0.0,251.0,1007.0
913,0.0,0.0,0.0,251.0,1007.0
914,0.0,0.0,0.0,251.0,1007.0
915,0.0,0.0,0.0,251.0,1007.0
916,0.0,0.0,0.0,251.0,1007.0
917,0.0,0.0,0.0,251.0,1007.0
918,0.0,0.0,0.0,251.0,1007.0
919,0.0,0.0,0.0,251.0,1007.0
920,0.0,0.0,0.0,251.0,1007.0
921,0.0,0.0,0.0,251.0,1007.0
922,0.0,0.0,0.0,251.0,1007.0
923,0.0,0.0,0.0,251.0,1007.0
924,0.0,0.0,0.0,251.0,1007.0
925,0.0,0.0,0.0,251.0,1007.0
926,0.0,0.0,0.0,251.0,1007.0
927,0.0,0.0,0.0,251.0,1007.0
928,0.0,0.0,0.0,251.0,1007.0
929,0.0,0.0,0.0,251.0,1007.0
930,0.0,0.0,0.0,251.0,1007.0
931,0.0,0.0,0.0,251.0,1007.0
932,0.0,0.0,0.0,251.0,1007.0
933,0.0,0.0,0.0,251.0,1007.0
934,0.0,0.0,0.0,251.0,1007.0
935,0.0,0.0,0.0,251.0,1007.0
936,0.0,0.0,0.0,251.0,1007.0
937,0.0,0.0,0.0,251.0,1007.0
938,0.0,0.0,0.0,251.0,1007.0
939,0.0,0.0,0.0,251.0,1007.0
940,0.0,0.0,0.0,251.0,1007.0
941,0.0,0.0,0.0,251.0,1007.0
942,0.0,0.0,0.0,251.0,1007.0
943,0.0,0.0,0.0,251.0,1007.0
944,0.0,0.0,0.0,251.0,1007.0
945,0.0,0.0,0.0,251.0,1007.0
946,0.0,0.0,0.0,251.0,1007.0
947,0.0,0.0,0.0,251.0,1007.0
948,0.0,0.0,0.0,251.0,1007.0
949,0.0,0.0,0.0,251.0,1007.0
950,0.0,0.0,0.0,251.0,1007.0
951,0.0,0.0,0.0,251.0,1007.0
952,0.0,0.0,0.0,251.0,1007.0
953,0.0,0.0,0.0,251.0,1007.0
954,0.0,0.0,0.0,251.0,1007.0
955,0.0,0.0,0.0,251.0,1007.0
956,0.0,0.0,0.0,251.0,1007.0
957,0.0,0.0,0.0,251.0,1007.0
958,0.0,0.0,0.0,251.0,1007.0
959,0.0,0.0,0.0,251.0,1007.0
960,0.0,0.0,0.0,251.0,1007.0
961,0.0,0.0,0.0,251.0,1007.0
962,0.0,0.0,0.0,251.0,1007.0
963,0.0,0.0,0.0,251.0,1007.0
964,0.0,0.0,0.0,251.0,1007.0
965,0.0,0.0,0.0,251.0,1007.0
966,0.0,0.0,0.0,251.0,1007.0
967,0.0,0.0,0.0,251.0,1007.0
968,0.0,0.0,0.0,251.0,1007.0
969,0.0,0.0,0.0,251.0,1007.0
970,0.0,0.0,0.0,251.0,1007.0
971,0.0,0.0,0.0,251.0,1007.0
972,0.0,0.0,0.0,251.0,1007.0
973,0.0,0.0,0.0,251.0,1007.0
974,0.0,0.0,0.0,251.0,1007.0
975,0.0,0.0,0.0,251.0,1007.0
976,0.0,0.0,0.0,251.0,1007.0
977,0.0,0.0,0.0,251.0,1007.0
978,0.0,0.0,0.0,251.0,1007.0
979,0.0,0.0,0.0,251.0,1007.0
980,0.0,0.0,0.0,251.0,1007.0
981,0.0,0.0,0.0,251.0,1007.0
982,0.0,0.0,0.0,251.0,1007.0
983,0.0,0.0,0.0,251.0,1007.0
984,0.0,0.0,0.0,251.0,1007.0
985,0.0,0.0,0.0,251.0,1007.0
986,0.0,0.0,0.0,251.0,1007.0
987,0.0,0.0,0.0,251.0,1007.0
988,0.0,0.0,0.0,251.0,1007.0
989,0.0,0.0,0.0,251.0,1007.0
990,0.0,0.0,0.0,251.0,1007.0
991,0.0,0.0,0.0,251.0,1007.0
992,0.0,0.0,0.0,251.0,1007.0
993,0.0,0.0,0.0,251.0,1007.0
994,0.0,0.0,0.0,251.0,1007.0
995,0.0,0.0,0.0,251.0,1007.0
996,0.0,0.0,0.0,251.0,1007.0
997,0.0,0.0,0.0,251.0,1007.0
998,0.0,0.0,0.0,251.0,1007.0
999,0.0,0.0,0.0,251.0,1007.0
1000,0.0,0.0,0.0,251.0,1007.0
1001,0.0,0.0,0.0,251.0,1007.0
1002,0.0,0.0,0.0,251.0,1007.0
1003,0.0,0.0,0.0,251.0,1007.0
1004,0.0,0.0,0.0,251.0,1007.0
1005,0.0,0.0,0.0,251.0,1007.0
1006,0.0,0.0,0.0,251.0,1007.0
1007,0.0,0.0,0.0,251.0,1007.0
1008,0.0,0.0,0.0,251.0,1007.0
1009,0.0,0.0,0.0,251.0,1007.0
1010,0.0,0.0,0.0,251.0,1007.0
1011,0.0,0.0,0.0,251.0,1007.0
1012,0.0,0.0,0.0,251.0,1007.0
1013,0.0,0.0,0.0,251.0,1007.0
1014,0.0,0.0,0.0,251.0,1007.0
1015,0.0,0.0,0.0,251.0,1007.0
1016,0.0,0.0,0.0,251.0,1007.0
1017,0.0,0.0,0.0,251.0,1007.0
1018,0.0,0.0,0.0,251.0,1007.0
1019,0.0,0.0,0.0,251.0,1007.0
1020,0.0,0.0,0.0,251.0,1007.0
1021,0.0,0.0,0.0,251.0,1007.0
1022,0.0,0.0,0.0,251.0,1007.0
1023,0.0,0.0,0.0,251.0,1007.0
1024,0.0,0.0,0.0,251.0,1007.0
1025,0.0,0.0,0.0,251.0,1007.0
1026,0.0,0.0,0.0,251.0,1007.0
1027,0.0,0.0,0.0,251.0,1007.0
1028,0.0,0.0,0.0,251.0,1007.0
1029,0.0,0.0,0.0,251.0,1007.0
1030,0.0,0.0,0.0,251.0,1007.0
1031,0.0,0.0,0.0,251.0,1007.0
1032,0.0,0.0,0.0,251.0,1007.0
1033,0.0,0.0,0.0,251.0,1007.0
1034,0.0,0.0,0.0,251.0,1007.0
1035,0.0,0.0,0.0,251.0,1007.0
1036,0.0,0.0,0.0,251.0,1007.0
1037,0.0,0.0,0.0,251.0,1007.0
1038,0.0,0.0,0.0,251.0,1007.0
1039,0.0,0.0,0.0,251.0,1007.0
1040,0.0,0.0,0.0,251.0,1007.0
1041,0.0,0.0,0.0,251.0,1007.0
1042,0.0,0.0,0.0,251.0,1007.0
1043,0.0,0.0,0.0,251.0,1007.0
1044,0.0,0.0,0.0,251.0,1007.0
1045,0.0,0.0,0.0,251.0,1007.0
1046,0.0,0.0,0.0,251.0,1007.0
1047,0.0,0.0,0.0,251.0,1007.0
1048,0.0,0.0,0.0,251.0,1007.0
1049,0.0,0.0,0.0,251.0,1007.0
1050,0.0,0.0,0.0,251.0,1007.0
1051,0.0,0.0,0.0,251.0,1007.0
1052,0.0,0.0,0.0,251.0,1007.0
1053,0.0,0.0,0.0,251.0,1007.0
1054,0.0,0.0,0.0,251.0,1007.0
1055,0.0,0.0,0.0,251.0,1007.0
1056,0.0,0.0,0.0,251.0,1007.0
1057,0.0,0.0,0.0,251.0,1007.0
1058,0.0,0.0,0.0,251.0,1007.0
1059,0.0,0.0,0.0,251.0,1007.0
1060,0.0,0.0,0.0,251.0,1007.0
1061,0.0,0.0,0.0,251.0,1007.0
1062,0.0,0.0,0.0,251.0,1007.0
1063,0.0,0.0,0.0,251.0,1007.0
1064,0.0,0.0,0.0,251.0,1007.0
1065,0.0,0.0,0.0,251.0,1007.0
1066,0.0,0.0,0.0,251.0,1007.0
1067,0.0,0.0,0.0,251.0,1007.0
1068,0.0,0.0,0.0,251.0,1007.0
1069,0.0,0.0,0.0,251.0,1007.0
1070,0.0,0.0,0.0,251.0,1007.0
1071,0.0,0.0,0.0,251.0,1007.0
1072,0.0,0.0,0.0,251.0,1007.0
1073,0.0,0.0,0.0,251.0,1007.0
1074,0.0,0.0,0.0,251.0,1007.0
1075,0.0,0.0,0.0,251.0,1007.0
1076,0.0,0.0,0.0,251.0,1007.0
1077,0.0,0.0,0.0,251.0,1007.0
1078,0.0,0.0,0.0,251.0,1007.0
1079,0.0,0.0,0.0,251.0,1007.0
1080,0.0,0.0,0.0,251.0,1007.0
1081,0.0,0.0,0.0,251.0,1007.0
1082,0.0,0.0,0.0,251.0,1007.0
1083,0.0,0.0,0.0,251.0,1007.0
1084,0.0,0.0,0.0,251.0,1007.0
1085,0.0,0.0,0.0,251.0,1007.0
1086,0.0,0.0,0.0,251.0,1007.0
1087,0.0,0.0,0.0,251.0,1007.0
1088,0.0,0.0,0.0,251.0,1007.0
1089,0.0,0.0,0.0,251.0,1007.0
1090,0.0,0.0,0.0,251.0,1007.0
1091,0.0,0.0,0.0,251.0,1007.0
1092,0.0,0.0,0.0,251.0,1007.0
1093,0.0,0.0,0.0,251.0,1007.0
1094,0.0,0.0,0.0,251.0,1007.0
1095,0.0,0.0,0.0,251.0,1007.0
1096,0.0,0.0,0.0,251.0,1007.0
1097,0.0,0.0,0.0,251.0,1007.0
1098,0.0,0.0,0.0,251.0,1007.0
1099,0.0,0.0,0.0,251.0,1007.0
1100,0.0,0.0,0.0,251.0,1007.0
1101,0.0,0.0,0.0,251.0,1007.0
1102,0.0,0.0,0.0,251.0,1007.0
1103,0.0,0.0,0.0,251.0,1007.0
1104,0.0,0.0,0.0,251.0,1007.0
1105,0.0,0.0,0.0,251.0,1007.0
1106,0.0,0.0,0.0,251.0,1007.0
1107,0.0,0.0,0.0,251.0,1007.0
1108,0.0,0.0,0.0,251.0,1007.0
1109,0.0,0.0,0.0,251.0,1007.0
1110,0.0,0.0,0.0,251.0,1007.0
1111,0.0,0.0,0.0,251.0,1007.0
1112,0.0,0.0,0.0,251.0,1007.0
1113,0.0,0.0,0.0,251.0,1007.0
1114,0.0,0.0,0.0,251.0,1007.0
1115,0.0,0.0,0.0,251.0,1007.0
1116,0.0,0.0,0.0,251.0,1007.0
1117,0.0,0.0,0.0,251.0,1007.0
1118,0.0,0.0,0.0,251.0,1007.0
1119,0.0,0.0,0.0,251.0,1007.0
1120,0.0,0.0,0.0,251.0,1007.0
1121,0.0,0.0,0.0,251.0,1007.0
1122,0.0,0.0,0.0,251.0,1007.0
1123,0.0,0.0,0.0,251.0,1007.0
1124,0.0,0.0,0.0,251.0,1007.0
1125,0.0,0.0,0.0,251.0,1007.0
1126,0.0,0.0,0.0,251.0,1007.0
1127,0.0,0.0,0.0,251.0,1007.0
1128,0.0,0.0,0.0,251.0,1007.0
1129,0.0,0.0,0.0,251.0,1007.0
1130,0.0,0.0,0.0,251.0,1007.0
1131,0.0,0.0,0.0,251.0,1007.0
1132,0.0,0.0,0.0,251.0,1007.0
1133,0.0,0.0,0.0,251.0,1007.0
1134,0.0,0.0,0.0,251.0,1007.0
1135,0.0,0.0,0.0,251.0,1007.0
1136,0.0,0.0,0.0,251.0,1007.0
1137,0.0,0.0,0.0,251.0,1007.0
1138,0.0,0.0,0.0,251.0,1007.0
1139,0.0,0.0,0.0,251.0,1007.0
1140,0.0,0.0,0.0,251.0,1007.0
1141,0.0,0.0,0.0,251.0,1007.0
1142,0.0,0.0,0.0,251.0,1007.0
1143,0.0,0.0,0.0,251.0,1007.0
1144,0.0,0.0,0.0,251.0,1007.0
1145,0.0,0.0,0.0,251.0,1007.0
1146,0.0,0.0,0.0,251.0,1007.0
1147,0.0,0.0,0.0,251.0,1007.0
1148,0.0,0.0,0.0,251.0,1007.0
1149,0.0,0.0,0.0,251.0,1007.0
1150,0.0,0.0,0.0,251.0,1007.0
1151,0.0,0.0,0.0,251.0,1007.0
1152,0.0,0.0,0.0,251.0,1007.0
1153,0.0,0.0,0.0,251.0,1007.0
1154,0.0,0.0,0.0,251.0,1007.0
1155,0.0,0.0,0.0,251.0,1007.0
1156,0.0,0.0,0.0,251.0,1007.0
1157,0.0,0.0,0.0,251.0,1007.0
1158,0.0,0.0,0.0,251.0,1007.0
1159,0.0,0.0,0.0,251.0,1007.0
1160,0.0,0.0,0.0,251.0,1007.0
1161,7743.23734578046,27875.654444809654,17321.123278025818,377.0,1035.5
1162,0.0,0.0,0.0,377.0,1035.5
1163,0.0,0.0,0.0,377.0,1035.5
1164,0.0,0.0,0.0,377.0,1035.5
1165,0.0,0.0,0.0,377.0,1035.5
1166,0.0,0.0,0.0,377.0,1035.5
1167,0.0,0.0,0.0,377.0,1035.5
1168,0.0,0.0,0.0,377.0,1035.5
1169,0.0,0.0,0.0,377.0,1035.5
1170,0.0,0.0,0.0,377.0,1035.5
1171,0.0,0.0,0.0,377.0,1035.5
1172,0.0,0.0,0.0,377.0,1035.5
1173,0.0,0.0,0.0,377.0,1035.5
1174,0.0,0.0,0.0,377.0,1035.5
1175,0.0,0.0,0.0,377.0,1035.5
1176,0.0,0.0,0.0,377.0,1035.5
1177,0.0,0.0,0.0,377.0,1035.5
1178,0.0,0.0,0.0,377.0,1035.5
1179,0.0,0.0,0.0,377.0,1035.5
1180,0.0,0.0,0.0,377.0,1035.5
1181,0.0,0.0,0.0,377.0,1035.5
1182,0.0,0.0,0.0,377.0,1035.5
1183,0.0,0.0,0.0,377.0,1035.5
1184,0.0,0.0,0.0,377.0,1035.5
1185,0.0,0.0,0.0,377.0,1035.5
1186,0.0,0.0,0.0,377.0,1035.5
1187,0.0,0.0,0.0,377.0,1035.5
1188,0.0,0.0,0.0,377.0,1035.5
1189,0.0,0.0,0.0,377.0,1035.5
1190,0.0,0.0,0.0,377.0,1035.5
1191,0.0,0.0,0.0,377.0,1035.5
1192,0.0,0.0,0.0,377.0,1035.5
1193,0.0,0.0,0.0,377.0,1035.5
1194,0.0,0.0,0.0,377.0,1035.5
1195,0.0,0.0,0.0,377.0,1035.5
1196,0.0,0.0,0.0,377.0,1035.5
1197,0.0,0.0,0.0,377.0,1035.5
1198,0.0,0.0,0.0,377.0,1035.5
1199,0.0,0.0,0.0,377.0,1035.5
1200,0.0,0.0,0.0,377.0,1035.5
1201,0.0,0.0,0.0,377.0,1035.5
1202,0.0,0.0,0.0,377.0,1035.5
1203,0.0,0.0,0.0,377.0,1035.5
1204,0.0,0.0,0.0,377.0,1035.5
1205,0.0,0.0,0.0,377.0,1035.5
1206,0.0,0.0,0.0,377.0,1035.5
1207,0.0,0.0,0.0,377.0,1035.5
1208,0.0,0.0,0.0,377.0,1035.5
1209,0.0,0.0,0.0,377.0,1035.5
1210,0.0,0.0,0.0,377.0,1035.5
1211,0.0,0.0,0.0,377.0,1035.5
1212,0.0,0.0,0.0,377.0,1035.5
1213,0.0,0.0,0.0,377.0,1035.5
1214,0.0,0.0,0.0,377.0,1035.5
1215,0.0,0.0,0.0,377.0,1035.5
1216,0.0,0.0,0.0,377.0,1035.5
1217,0.0,0.0,0.0,377.0,1035.5
1218,0.0,0.0,0.0,377.0,1035.5
1219,0.0,0.0,0.0,377.0,1035.5
1220,0.0,0.0,0.0,377.0,1035.5
1221,0.0,0.0,0.0,377.0,1035.5
1222,0.0,0.0,0.0,377.0,1035.5
1223,0.0,0.0,0.0,377.0,1035.5
1224,0.0,0.0,0.0,377.0,1035.5
1225,0.0,0.0,0.0,377.0,1035.5
1226,0.0,0.0,0.0,377.0,1035.5
1227,0.0,0.0,0.0,377.0,1035.5
1228,0.0,0.0,0.0,377.0,1035.5
1229,0.0,0.0,0.0,377.0,1035.5
1230,0.0,0.0,0.0,377.0,1035.5
1231,0.0,0.0,0.0,377.0,1035.5
1232,0.0,0.0,0.0,377.0,1035.5
1233,0.0,0.0,0.0,377.0,1035.5
1234,0.0,0.0,0.0,377.0,1035.5
1235,0.0,0.0,0.0,377.0,1035.5
1236,0.0,0.0,0.0,377.0,1035.5
1237,0.0,0.0,0.0,377.0,1035.5
1238,0.0,0.0,0.0,377.0,1035.5
1239,0.0,0.0,0.0,377.0,1035.5
1240,0.0,0.0,0.0,377.0,1035.5
1241,0.0,0.0,0.0,377.0,1035.5
1242,0.0,0.0,0.0,377.0,1035.5
1243,0.0,0.0,0.0,377.0,1035.5
1244,0.0,0.0,0.0,377.0,1035.5
1245,0.0,0.0,0.0,377.0,1035.5
1246,0.0,0.0,0.0,377.0,1035.5
1247,0.0,0.0,0.0,377.0,1035.5
1248,0.0,0.0,0.0,377.0,1035.5
1249,0.0,0.0,0.0,377.0,1035.5
1250,0.0,0.0,0.0,377.0,1035.5
1251,0.0,0.0,0.0,377.0,1035.5
1252,0.0,0.0,0.0,377.0,1035.5
1253,0.0,0.0,0.0,377.0,1035.5
1254,0.0,0.0,0.0,377.0,1035.5
1255,0.0,0.0,0.0,377.0,1035.5
1256,0.0,0.0,0.0,377.0,1035.5
1257,0.0,0.0,0.0,377.0,1035.5
1258,0.0,0.0,0.0,377.0,1035.5
1259,0.0,0.0,0.0,377.0,1035.5
1260,0.0,0.0,0.0,377.0,1035.5
1261,0.0,0.0,0.0,377.0,1035.5
1262,0.0,0.0,0.0,377.0,1035.5
1263,0.0,0.0,0.0,377.0,1035.5
1264,0.0,0.0,0.0,377.0,1035.5
1265,0.0,0.0,0.0,377.0,1035.5
1266,0.0,0.0,0.0,377.0,1035.5
1267,0.0,0.0,0.0,377.0,1035.5
1268,0.0,0.0,0.0,377.0,1035.5
1269,0.0,0.0,0.0,377.0,1035.5
1270,0.0,0.0,0.0,377.0,1035.5
1271,0.0,0.0,0.0,377.0,1035.5
1272,0.0,0.0,0.0,377.0,1035.5
1273,0.0,0.0,0.0,377.0,1035.5
1274,0.0,0.0,0.0,377.0,1035.5
1275,0.0,0.0,0.0,377.0,1035.5
1276,0.0,0.0,0.0,377.0,1035.5
1277,0.0,0.0,0.0,377.0,1035.5
1278,0.0,0.0,0.0,377.0,1035.5
1279,0.0,0.0,0.0,377.0,1035.5
1280,0.0,0.0,0.0,377.0,1035.5
1281,0.0,0.0,0.0,377.0,1035.5
1282,0.0,0.0,0.0,377.0,1035.5
1283,0.0,0.0,0.0,377.0,1035.5
1284,0.0,0.0,0.0,377.0,1035.5
1285,0.0,0.0,0.0,377.0,1035.5
1286,0.0,0.0,0.0,377.0,1035.5
1287,0.0,0.0,0.0,377.0,1035.5
1288,0.0,0.0,0.0,377.0,1035.5
1289,0.0,0.0,0.0,377.0,1035.5
1290,0.0,0.0,0.0,377.0,1035.5
